https://okfn.de/projekte/ogp/	Als Teil des Open Government Netzwerks setzen wir uns für die aktive Mitwirkung Deutschlands in der Open Government Partnership (OGP) und die Interessen der deutschen Zivilgesellschaft in diesem Prozess ein und koordinieren das zivilgesellschaftliche Netzwerk.  Das Netzwerk ist ein Zusammenschluss von zivilgesellschaftlichen Organisationen und Einzelpersonen, der sich seit 2011 für die Förderung eines offenen Regierungs- und Verwaltungshandelns als ganzheitlichem Ansatz zur Stärkung der Demokratie einsetzt. Dabei liegt der Fokus insbesondere auf dem Austausch mit der Bundesregierung sowie der Entwicklung der nationalen Aktionspläne.
https://okfn.de/projekte/offenegesetze/	Die Bundesgesetzblätter sind die zentralen Dokumente der deutschen Demokratie. Unter OffeneGesetze.de sind sie jetzt erstmals frei zugänglich. Auf unserem neuen Portal stellen wir die Dokumente kostenfrei und zur freien Weiterverwendung bereit.
https://okfn.de/projekte/openschufa/	Du bekommst keinen Kredit, keinen Handy-Vertrag, und auch bei der Bewerbung um die schöne Wohnung ziehst Du dauernd den Kürzeren. Woran das liegt? An der SCHUFA natürlich! Wirklich? Benachteiligt die SCHUFA eine Gruppe von Menschen gegenüber einer anderen? Verstärkt sie Ungerechtigkeiten? Das wollen wir mit OpenSCHUFA herausfinden.
https://okfn.de/projekte/edulabs/	 edulabs versteht sich als überregionaler Inkubator, in dem Menschen ihre didaktischen, technischen und gestalterischen Fähigkeiten einsetzen, um zusammen innovative und nachnutzbare Bildungsmaterialien zu entwickeln. Dabei arbeitet das Projekt auf drei Ebenen: Konzeptentwicklung, Bereitstellung und Bewerbung von freien Bildungsmaterialien sowie Community Building und Support.
https://offeneregister.de/	Licht ins Dunkel der Firmengeflechte Die Daten aus dem Handelsregister sind zentral für das Vertrauen nicht nur in das Handelssystem, sondern auch in die Demokratie. Trotzdem sind sie von staatlicher Stelle nicht frei zugänglich.
https://okfn.de/projekte/offenerhaushalt/	Zentrale Aufgabe eines Parlaments ist die Aufstellung und Debatte eines Haushalts. Dieser essentielle politische Prozess entscheidet, welche Tätigkeiten der Staat ausführen kann, und welche Leistungen nicht bereitgestellt werden können. Haushaltsdaten müssen per Gesetz veröffentlicht werden. Leider ist dabei das Format nicht vorgeschrieben, was dazu führt, dass Hefte mit über 1000 Seiten gedruckt werden und im Rathaus versauern oder als PDF-Dateien auf die Webseiten gestellt werden. Dadurch bleibt ein wesentlicher Aspekt der politischen Arbeit für viele verschlossen.
https://offenerhaushalt.de/	Zentrale Aufgabe eines Parlaments ist die Aufstellung und Debatte eines Haushalts. Dieser essentielle politische Prozess entscheidet, welche Tätigkeiten der Staat ausführen kann, und welche Leistungen nicht bereitgestellt werden können. Haushaltsdaten müssen per Gesetz veröffentlicht werden. Leider ist dabei das Format nicht vorgeschrieben, was dazu führt, dass Hefte mit über 1000 Seiten gedruckt werden und im Rathaus versauern oder als PDF-Dateien auf die Webseiten gestellt werden. Dadurch bleibt ein wesentlicher Aspekt der politischen Arbeit für viele verschlossen.
https://transparenz.karlsruhe.de/	Willkommen beim Transparenzportal der Stadt Karlsruhe, Ihrer zentralen Anlaufstelle für offene Daten und Dokumente der Stadt Karlsruhe! Auf diesem Portal finden Sie sowohl Dokumente und Berichte, als auch maschinenlesbare Datensätze (open data). Diese Informationen dürfen Sie - unter einigen wenigen Bedingungen - kostenfrei weitergeben, bearbeiten und auch kommerziell nutzen. Wir freuen uns, wenn daraus interessante Projekte entstehen - und wenn Sie uns von Ihrem Projekt erzählen. Das Informationsangebot wird laufend erweitert. Für technisch Interessierte stehen alle Daten zusätzlich über eine Programmierschnittstelle (API) zur Verfügung.
https://www.karlsruhe.de/b4/stadtverwaltung/stadtfinanzen/interaktiverhaushalt.de	Liebe Bürgerinnen und Bürger, die Digita­li­sie­rung eröffnet zahlreiche Möglich­kei­ten und Chan­cen. Unter­schied­lichste analoge Daten und Fakten werden in Formate umgewan­delt, die digital nutzbar sind. Auch vor dem Haus­halt der Stadt Karlsruhe macht die Digita­li­sie­rung nicht Halt und ich freue mich, dass mit dem Doppel­haus­halts­plan 2019/2020 ein neuer Service "online" geht, der inter­ak­tive Haushalt. Auf dieser Website können Sie sich ein umfas­sen­des Bild über den Ge­sam­te­tat der Stadt Karlsruhe, die geplanten Inves­ti­tio­nen und die vorge­se­he­nen Maßnahmen machen. Welche Steuern werden ein­ge­nom­men? Welche Summe wird für die Erneuerung von Straßen ­zur Verfügung gestellt? Wie viel Geld wird in Bäder inves­tier­t? ­Diese und ähnliche Fragen werden beant­wor­tet. Ergeb­nis­haus­hal­t und Finanz­haus­halt der Stadt Karlsruhe inklusive der we­sent­li­chen Kennzahlen für alle fünf Jahre der mittel­fris­ti­gen ­Fi­nanz­pla­nung werden trans­pa­rent und übersicht­lich darge­stellt. Ergänzt wird das Angebot durch Schau­bil­der und Graphiken. Ampel­far­ben und Pfeile zeigen kurzfris­tige Entwick­lun­gen und lang­fris­tige Tendenzen an. In einem Benut­zer­hand­buch wird der Umgang mit dem Inter­ak­ti­ven Haus­halt erläutert. Der Haushalts­plan der Stadt Karlsruhe steht auch weiterhin als PDF-Dokument zum Herun­ter­la­den zur Verfügung. Ich wünsche Ihnen viel Spaß beim Entdecken des Inter­ak­ti­ven Haus­halts der Stadt Karlsruhe! Bei Fragen und Anregungen zur wei­te­ren Verbes­se­rung dieses Angebots freue ich mich über Ihre Rück­mel­dun­gen.
https://akugel.uber.space/haushalt/ka.html	Die Daten des Transparenzportals können auch über eine Programmierschnittstelle (API) mit einem Programm abgerufen werden. In unserem Workshop zeigen wir, wie dies auch mit wenig Programmiererfahrung einfach mit einem Python-Programm gemacht werden kann. Diese Daten können dann mit eigenen Auswertungen verbunden werden. Auch eigene Visualisierungen wie diese (in Javascript) sind möglich.
https://farmshops.eu/#48.83986,8.18207,10z	Wer sich bewusst ernähren will, kauft Bio, oft besonders gern beim Direktvermarkter, so beim Hofladen, Wochenmarkt und – eher neu – auch am bäuerlichen Milch-, Eier- oder Essensautomaten. farmshops.eu bereitet Standorte dieser Daten auf, basierend auf den OpenStreetMap-Daten. Die Übersichtskarte von Hofläden, Milchautomaten und anderen Direktvermarktern aus der DACH-Region (Deutschland, Österreich, Schweiz) erhält alle ihre Daten von OpenstreetMap, bereitet sie optisch auf und unterstützt die Pflege der Daten indem sie fehlende Werte sichtbar macht und direkt auf den entsprechenden Ort auf OSM zurück verlinkt.
https://osmlab.github.io/show-me-the-way/	OpenStreetMap isn't just a powerful, open alternative to Google Maps – used in everything from Apple's maps to those on Flickr, Wikipedia and dozens of other sites – it's also a great example of the web's hive mind at work. Everyday hundreds, even thousands, of people contribute small changes, improvements and new bits of data to OpenStreetMap. A new trail here, an updated road there and so on until the result is something which, in many locations around the world, trumps the level of detail commercial maps offer. Now you can watch those changes happen in real time. OSM Lab, an organization for OpenStreetMap related projects, recently released Show Me the Way, an OpenStreetMap project that tracks and displays OSM edits in real time. (Wired.com)
https://dlmultimedia.esa.int/download/public/videos/2016/05/032/1605_032_AR_EN.mp4	Die ESA hat heute die Einführung einer Open Access-Strategie für Bild- und Videomaterial sowie ausgewählte Datensätze mitgeteilt. Seit über 20 Jahren stellt die ESA Wissenschaftlern, der Industrie, den Medien und der breiten Öffentlichkeit über digitale Plattformen wie dem World Wide Web und sozialen Medien eine Fülle an Informationen, Bildmaterial und Daten zur Verfügung. Mit der Weiterentwicklung der Informationsmanagementstrategie der ESA erweitern sich auch hier die entsprechenden Möglichkeiten. So wird nun insbesondere dank einer neuen Open-Access-Strategie für Informationsmaterial und Daten der ESA die umfassende und regelmäßige Nutzung dieses Materials durch die breite Öffentlichkeit, die Medien, den Bildungssektor, Partner und andere Interessierte erleichtert. „Diese Entwicklung hin zur Öffnung des Zugangs zu Bild- und Informationsmaterial sowie dem Wissensschatz der ESA ist ein wichtiger Baustein für die Erreichung unseres Ziels, im Rahmen unseres ‚Space 4.0’-Ansatzes zu informieren, Innovation zu schaffen, zu interagieren und zu inspirieren“, so ESA-Generaldirektor Jan Wörner. ExoMars-Aufnahme von Phobos in 3D, CC BY-SA 3.0 IGO „Sie stellt eine logische Weiterführung der bereits von uns verfolgten Strategie eines freien und offenen Datenzugangs dar, trägt dem zunehmenden Interesse der breiten Öffentlichkeit Rechnung und verschafft den Steuerzahlern in den Mitgliedstaaten, die die ESA finanzieren, bessere Erkenntnisse über unsere Arbeit.“ In diesem bemerkenswerten Film wurde die Visual Monitoring Camera (VMC) auf Mars Express zum ersten Mal verwendet, um die Extremität des Mars während eines Großteils einer vollständigen Umlaufbahn abzubilden, und zeigte die Atmosphäre, die an der scheinbaren Grenze zwischen ihnen sichtbar ist die Oberfläche und der Raum des Planeten. Der Film wurde aus einer Serie von 403 Standbildern zusammengefügt, die am 29. April 2016 um 13:45 Uhr 19: 09 GMT während der Umlaufbahn 15624 von der Kamera aufgenommen wurden. Das Raumschiff wurde gebeten, sich zu drehen, während es den Mars umkreiste, wodurch die Kamera auf den hellsten Punkt des Horizonts gerichtet war, als der Mars Express die südliche Hemisphäre passierte. Eine Animation, die die geplante Flugbahn über dem Mars zeigt, ist hier zu sehen: https://www.youtube.com/watch?v=WK3MTG_L3pk Dieses Bild zeigt die Bodenspur von Mars Express über der Oberfläche: http://www.esa.int/spaceinimages/Images/2016/04/Mars_Express_ground_track Es ist interessant festzustellen, dass der Film deutlich schwerkraftorographische atmosphärische Wellen zeigt, die in den Marswolken unmittelbar nach dem Punkt der nächsten Passage über der Oberfläche zu sehen sind (etwa sieben bis neun Sekunden vor dem Video). Dieser Film ist das erste Beispiel für die Art der Bildgebung, die mit VMC als wissenschaftliches Instrument zur Unterstützung von beispielsweise Cloud-Tracking und Staubsturmüberwachung durchgeführt werden kann. Dies sind wichtige Themen in der planetarischen Wissenschaft. Dank geht an Alejandro Cardesin im Mars Express Science Operations Center der ESAC, Spanien, und an Simon Wood, Raumfahrtingenieur bei ESOC, Deutschland.

